User ID,User Name,Gender,Age Group,Country,Course ID,Course Name,Category,Enrollment Date,Completion Date,Completion Status,Course Rating,Time Spent (hrs),Final Score (%)
9687bfc1-d5a3-4aef-9bc3-afb29389462c,Gilbert Conley,Male,45-54,Australia,C1024,Design Course 5,Finance,6/4/2024,,In Progress,,7.02,
1200229e-46f6-486e-ac31-85fe313e3dd0,Diana Lewis,Male,55+,India,C1049,Finance Course 10,Finance,4/30/2024,7/15/2024,Completed,3,2.42,95.96
ad628d79-144e-4da9-ac3c-6def3b7fe9f0,Nicole Williams,Female,18-24,UK,C1049,Finance Course 10,Finance,3/10/2024,,Dropped,,2.51,
38f990be-254e-4a32-bd7f-19ef658cc0b5,Steven Price,Other,25-34,USA,C1046,Finance Course 7,Technology,6/5/2023,,In Progress,,17.22,
98f122a3-c841-4273-8dff-7dac7b550b28,Thomas Lee,Female,18-24,India,C1016,Technology Course 7,Technology,4/23/2025,7/2/2025,Completed,4,26.5,65.9
8f75d91d-47aa-432b-967f-89d208d3c682,Abigail Taylor,Female,55+,USA,C1032,Marketing Course 3,Design,10/4/2024,11/24/2024,Completed,2,29.34,66.95
1df4bc43-a057-4c8d-95a6-d7b1f5179669,Colton Robertson,Female,55+,India,C1045,Finance Course 6,Business,3/11/2024,,Dropped,,2.52,
bbc32a21-25a6-42cb-b66a-f5f48b4e6662,Amy Norton,Male,35-44,India,C1024,Design Course 5,Finance,9/29/2024,,In Progress,,5.24,
723381a0-cbfa-47fc-9787-b644257e0bb9,John Morgan,Other,45-54,USA,C1003,Business Course 4,Marketing,3/11/2025,,Dropped,,0.81,
9224f137-bd18-49e3-b08b-4260b41e2144,Henry Allen,Male,18-24,UK,C1023,Design Course 4,Marketing,2/15/2024,3/23/2024,Completed,2,21.49,68.85
8711fd29-a8e9-43a1-85cc-a9bda60a76f9,Matthew Warren,Female,35-44,USA,C1048,Finance Course 9,Marketing,1/28/2024,2/9/2024,Completed,3,26.81,72.23
64e6dbd0-ee5a-4e75-8cf3-3985ff1031bd,Charles Sparks,Female,35-44,Germany,C1007,Business Course 8,Design,3/6/2025,5/26/2025,Completed,3,13.76,94.59
556ea835-c70a-48dd-a7fa-51bdaf9321da,Derrick Perez,Female,18-24,Australia,C1045,Finance Course 6,Business,8/2/2023,,Dropped,,1.63,
dbf68ad7-ab25-401d-8aa0-321bdcd21c75,Kimberly Vaughn,Male,45-54,USA,C1005,Business Course 6,Business,9/12/2024,10/3/2024,Completed,5,9.07,92.58
bbf274c1-f21e-4c29-93d7-43899db4ef9b,Brian King,Other,45-54,USA,C1008,Business Course 9,Marketing,3/1/2025,,Dropped,,0.8,
a9f1f2dd-4786-4593-b27f-464a189cf067,Patrick Gallagher,Female,45-54,UK,C1034,Marketing Course 5,Finance,12/21/2023,,Dropped,,1.4,
5c4c8883-131b-42fa-bd82-03088790a8f3,Mr. Daniel Williams,Other,18-24,USA,C1013,Technology Course 4,Marketing,1/8/2025,,In Progress,,10.42,
e5142284-73a8-45d2-8704-360f335df1b6,Jessica Davenport,Other,25-34,India,C1041,Finance Course 2,Technology,9/21/2024,,In Progress,,29.63,
ac6d2787-0096-421b-a18e-a2b07132bf54,Gregory Hansen,Male,35-44,Australia,C1005,Business Course 6,Business,11/22/2024,12/4/2024,Completed,5,18.29,65.93
dab65d06-a6b0-48a6-a6f4-255a0c0d4330,Eric Snow,Male,35-44,Australia,C1019,Technology Course 10,Finance,11/4/2023,,Dropped,,2.2,
205f45f2-508c-4111-b234-9e3a6d21649b,Felicia Durham,Female,55+,Australia,C1002,Business Course 3,Design,11/30/2023,,Dropped,,3.3,
c2e8b85d-d12e-4c55-8b4f-8bd0e300bba6,Robert Mitchell,Female,18-24,Germany,C1021,Design Course 2,Technology,8/31/2023,11/9/2023,Completed,3,6.91,68.56
b7b83e66-9852-4ccf-8397-b6705b355490,Anna Byrd,Other,25-34,India,C1024,Design Course 5,Finance,3/28/2025,,In Progress,,15.27,
9737b90b-5155-46a2-a4f2-2e4ca4bdf4dc,Victor Serrano,Other,18-24,USA,C1027,Design Course 8,Design,1/14/2025,,In Progress,,25.19,
ca6054ee-e760-43a9-aeb2-8f5c2dd07471,Ronald Sanchez,Other,25-34,India,C1012,Technology Course 3,Design,4/19/2025,6/30/2025,Completed,5,13.13,72.14
4f8cbd37-6961-438e-9c19-73ab10a2df3a,Joseph Simmons,Female,18-24,Australia,C1024,Design Course 5,Finance,9/15/2024,11/4/2024,Completed,1,13.59,88.42
40b3cce8-a221-4cac-b227-fdba292f8d94,Lindsay Thornton,Male,45-54,Germany,C1041,Finance Course 2,Technology,6/6/2023,7/23/2023,Completed,3,18.99,93.93
f4f62ff0-fe62-4001-8b3e-87a00e7ff910,Mario Davis,Other,55+,USA,C1024,Design Course 5,Finance,2/27/2024,,Dropped,,2.53,
b4ae7c63-4dc8-4900-bf0e-a3ea427c0729,Samuel Cook,Female,35-44,UK,C1002,Business Course 3,Design,11/16/2023,2/6/2024,Completed,5,8.33,77.78
5601535c-cd03-4cc5-bb88-9ba39b5ea300,Nathaniel Lara,Female,18-24,USA,C1045,Finance Course 6,Business,9/23/2023,10/29/2023,Completed,1,29.47,79.56
f588f1ee-451e-4ca4-8c7f-6c906b2f3373,Charles Murray,Other,25-34,UK,C1045,Finance Course 6,Business,9/17/2024,11/12/2024,Completed,4,19.87,94.33
b5558627-b6c1-4851-ba80-99b1bba352a5,Carol Kim,Female,35-44,Australia,C1012,Technology Course 3,Design,8/1/2024,8/16/2024,Completed,1,14.41,76.13
a6be3ea4-6d47-4239-9e08-052ee244c751,Ryan Evans,Female,45-54,USA,C1007,Business Course 8,Design,3/19/2024,,In Progress,,3.44,
2a00dfad-80fb-474f-894f-bf8a5d556ab6,Christopher Shields,Female,18-24,Canada,C1031,Marketing Course 2,Technology,1/17/2024,,In Progress,,18.85,
8c61c705-83e2-41f3-b5a2-7a5dd1749cb9,Rebecca Nunez,Female,18-24,UK,C1036,Marketing Course 7,Technology,11/4/2024,,In Progress,,25.26,
d1716b98-1cab-4a3f-b1e8-ef7e754444fa,Jesus Santiago,Female,55+,India,C1041,Finance Course 2,Technology,11/12/2023,1/20/2024,Completed,2,16.02,77.02
38d19868-9525-4e07-a966-be25b5e57203,Deborah Brock,Other,45-54,UK,C1033,Marketing Course 4,Marketing,4/10/2025,7/4/2025,Completed,2,3.3,65.25
6c714490-cdcf-459d-baf5-79d55009ad00,Rodney Christensen,Female,55+,Canada,C1012,Technology Course 3,Design,4/27/2024,,In Progress,,9.48,
a63888c6-5cff-42df-b969-1c36a6321381,Levi Simpson,Other,45-54,Australia,C1000,Business Course 1,Business,3/13/2024,5/28/2024,Completed,3,18.55,92.2
8652190e-7e5d-4455-a55f-88ab63520446,Eric Cox,Female,55+,Canada,C1020,Design Course 1,Business,10/24/2024,12/17/2024,Completed,3,27.7,93.44
62a8d209-703d-4518-aa8d-f42ff0eb11a4,Emily Bell,Male,55+,India,C1049,Finance Course 10,Finance,8/3/2023,,Dropped,,4.71,
e7de2dbf-ada8-4254-894c-47625ae7f24c,Jessica Lee,Female,18-24,Canada,C1034,Marketing Course 5,Finance,6/4/2023,,Dropped,,3.28,
74a3b12e-5ccb-4ce7-a40a-3afab0eb6fc5,Samantha Haley,Other,25-34,Germany,C1018,Technology Course 9,Marketing,2/14/2025,4/13/2025,Completed,5,18.93,70.61
d1fb7236-26b9-4212-9a68-f979d551de65,Jeffrey Franco,Male,25-34,Germany,C1036,Marketing Course 7,Technology,2/16/2024,3/4/2024,Completed,5,27.28,62.16
a9ba7e14-18fd-43a9-8ac9-1ecf222c5356,Tracey Schneider,Male,25-34,UK,C1004,Business Course 5,Finance,5/26/2023,,Dropped,,1.48,
d1a6af5a-0de2-463b-aaae-649ba9ca6c1d,Tina Escobar,Male,25-34,Germany,C1009,Business Course 10,Finance,5/3/2025,7/20/2025,Completed,2,2.87,97.41
a3c99d31-feb0-4bec-aefb-9cdd0ef905c7,Matthew Whitehead,Male,25-34,India,C1047,Finance Course 8,Design,11/3/2023,1/19/2024,Completed,1,29.55,74.61
cf61cb3f-454d-4c17-b124-613adde6785a,Charles Smith,Female,18-24,Canada,C1041,Finance Course 2,Technology,7/31/2024,8/31/2024,Completed,2,25.74,62.56
e81d02d0-daa8-49fa-90ca-b4d0e7107b51,Amanda Parsons,Other,55+,UK,C1012,Technology Course 3,Design,12/7/2024,,In Progress,,9.36,
952481bf-669f-4d79-a159-f1b30b26d17f,Mark Acosta,Other,18-24,Germany,C1003,Business Course 4,Marketing,7/14/2023,,Dropped,,2.47,
5c57baa6-ff51-4a82-b675-80e093c7e813,Sharon Sanchez,Female,35-44,USA,C1023,Design Course 4,Marketing,7/16/2024,10/2/2024,Completed,5,6.49,81.53
d26ca03c-f277-44a2-a8f5-e89d9b5270a5,Jason Chavez,Female,18-24,India,C1019,Technology Course 10,Finance,4/4/2024,5/7/2024,Completed,5,4.95,86.36
83e6a87b-c0d6-4321-81b7-1c300f4ddde2,Janet Rose,Male,35-44,USA,C1010,Technology Course 1,Business,3/10/2025,4/26/2025,Completed,3,19.41,67.87
56d6f40d-792e-4f83-9c45-038308e71f8e,Lori Rodriguez,Male,55+,Australia,C1006,Business Course 7,Technology,2/5/2024,4/3/2024,Completed,3,2.3,97.71
d9dc4b45-d1d7-4d11-86bc-64173dcb7ab6,Haley Davidson,Other,45-54,UK,C1022,Design Course 3,Design,11/16/2023,,Dropped,,1.45,
f09a0c4a-7342-4caa-bcfa-ecbb5f89324f,Jonathan Kim,Female,35-44,Canada,C1035,Marketing Course 6,Business,9/3/2024,,In Progress,,16.96,
b592a332-8996-4750-b488-1bda87770605,Cynthia White,Female,18-24,Canada,C1041,Finance Course 2,Technology,6/13/2024,,In Progress,,25.22,
42a233bc-5154-411f-880a-809a8d3f1bda,April Mata,Female,55+,Canada,C1041,Finance Course 2,Technology,9/1/2024,11/2/2024,Completed,5,7.06,97.87
cf81064f-b5cc-4ec2-bc72-75fce4ff42e6,Terry Arellano DDS,Female,55+,Germany,C1046,Finance Course 7,Technology,3/19/2024,3/26/2024,Completed,4,21.48,99.49
0626fc35-9de9-4f63-a9ec-ba9ee525040d,Danielle Young,Male,55+,India,C1036,Marketing Course 7,Technology,8/29/2023,9/10/2023,Completed,2,26.88,60.83
19802747-7988-43d6-a300-5a0bdb83b93c,Kimberly Lee,Other,35-44,Germany,C1042,Finance Course 3,Design,12/8/2024,1/17/2025,Completed,5,15.15,98.79
774f6749-8385-422d-b418-010bde1d4150,Maria Hayes,Other,45-54,UK,C1010,Technology Course 1,Business,4/1/2024,4/20/2024,Completed,2,9.87,92.27
e8357230-b8b9-4e8e-b507-7174829cd2ae,Michelle Garcia,Male,18-24,Australia,C1028,Design Course 9,Marketing,10/3/2023,,In Progress,,7.98,
7db35f5a-0fdc-4caa-96ea-9d45f85bcdd4,Susan Cox,Male,45-54,Australia,C1043,Finance Course 4,Marketing,7/15/2023,10/1/2023,Completed,5,21.11,72.16
5f6054f0-bbd3-4d77-9dd1-c60628ac909f,Julie Hernandez,Female,25-34,UK,C1011,Technology Course 2,Technology,1/9/2024,,Dropped,,4.62,
a43b32dd-5099-4557-93bd-90c011c19210,Vincent Smith,Female,18-24,Germany,C1049,Finance Course 10,Finance,6/19/2023,8/8/2023,Completed,3,20.93,71.82
608a9342-dbe4-44e9-8c93-287ff2db67b3,Julie Green,Male,25-34,Germany,C1023,Design Course 4,Marketing,1/7/2024,2/4/2024,Completed,3,23.63,78.48
adc7d9bb-64fa-45e4-bf8b-68974103acb0,Rachel Le,Male,18-24,USA,C1017,Technology Course 8,Design,4/25/2025,,In Progress,,7.47,
57e4c21b-1692-4974-a175-00c9c83523c3,Amanda Booth,Male,55+,USA,C1030,Marketing Course 1,Business,2/13/2025,4/23/2025,Completed,2,16.36,86.98
2520792e-4a53-4ee3-a376-f4451993d1d9,Robert Griffin,Female,18-24,Canada,C1036,Marketing Course 7,Technology,3/8/2024,,In Progress,,26,
e48ed1a1-3457-4b1e-b383-e7e243d916dc,Deanna Whitehead,Female,18-24,UK,C1025,Design Course 6,Business,4/26/2025,6/13/2025,Completed,5,19.31,96.87
66685d1b-cf00-4135-a71c-579c95984173,Anthony Lopez,Other,45-54,India,C1043,Finance Course 4,Marketing,8/5/2024,,Dropped,,4.3,
483ef486-5a7d-4272-b49e-f495f70e0f61,Martin Smith,Male,35-44,Germany,C1034,Marketing Course 5,Finance,10/24/2023,1/7/2024,Completed,1,22.07,85.43
21aa9808-b188-4039-ba35-34fc1576f13e,Kimberly Jackson,Male,55+,UK,C1023,Design Course 4,Marketing,6/29/2023,,In Progress,,21.35,
736d3d80-6b13-4232-8bdc-fcfc66865f4b,Jennifer Ball,Male,18-24,UK,C1032,Marketing Course 3,Design,10/20/2024,,Dropped,,1.59,
b58978ca-cdaf-460d-a4a2-549e47bf4101,David Gallegos,Other,55+,Canada,C1020,Design Course 1,Business,4/20/2024,6/2/2024,Completed,1,23.24,86.4
4e5d3256-dd55-4be4-99fb-136809ebd5d5,Elizabeth Quinn,Other,55+,UK,C1035,Marketing Course 6,Business,5/6/2024,5/15/2024,Completed,1,25.6,66.71
52d0a8e7-23e4-4965-9714-0dca5753c9eb,Abigail Johns,Male,55+,Germany,C1008,Business Course 9,Marketing,6/7/2024,,In Progress,,26.12,
28183872-c62c-43cd-a15a-c6ad08255cfc,Brett Nelson,Male,35-44,Canada,C1030,Marketing Course 1,Business,12/10/2023,3/2/2024,Completed,1,17.24,86.41
0bd3a513-42ba-4532-ab25-ed55d8689a26,Bruce Gross,Male,55+,USA,C1011,Technology Course 2,Technology,12/22/2023,,In Progress,,10.25,
a3bc9ac4-0526-4ae1-bbc0-ff4780cb3c3a,Donald Williams,Other,45-54,Australia,C1046,Finance Course 7,Technology,3/8/2025,3/29/2025,Completed,3,1.5,77.48
f2d6796a-5294-41df-bc24-8dd246f47e56,Brian Hudson,Male,45-54,Germany,C1043,Finance Course 4,Marketing,3/3/2025,5/9/2025,Completed,1,12.05,89.51
b0c1ceed-a3e7-40e9-9058-a53c2aea92e6,Isaiah Simon,Male,18-24,Canada,C1007,Business Course 8,Design,10/9/2023,11/30/2023,Completed,3,11.19,63.55
90b6467a-49c9-4fec-84cf-dd4845a7064a,Isaac Edwards,Male,55+,Australia,C1043,Finance Course 4,Marketing,9/21/2024,10/20/2024,Completed,3,13.89,96.43
fe30d298-2213-486e-94ae-271994f9e500,Christopher Brown,Male,18-24,Canada,C1048,Finance Course 9,Marketing,8/13/2024,,Dropped,,1.2,
3c3d351d-fa93-4570-b837-cf86c90a2560,David Garcia,Other,18-24,Australia,C1011,Technology Course 2,Technology,7/3/2023,7/29/2023,Completed,3,8.76,99.09
3e3e71ed-536c-4581-8eec-cc20c277d1a4,Ariel Smith,Other,55+,India,C1032,Marketing Course 3,Design,1/30/2025,2/23/2025,Completed,3,6.27,92.47
2cf79c25-da96-4db2-9a16-bbfa9751508b,Ashley Nelson,Female,45-54,Canada,C1049,Finance Course 10,Finance,7/14/2023,,Dropped,,3.74,
b59b08bc-e96d-4784-8ecb-c0d0a1d49f7f,Ryan Silva,Other,25-34,Australia,C1037,Marketing Course 8,Design,3/20/2024,5/26/2024,Completed,4,9.76,70.54
8438a9b6-ea08-4c81-a87e-00ead0ef2847,Ryan Jackson,Other,35-44,USA,C1028,Design Course 9,Marketing,3/24/2025,,In Progress,,22.95,
7f181d5a-3429-4f0f-ac91-8101b552b5dd,Melissa Wilson,Other,25-34,India,C1008,Business Course 9,Marketing,11/8/2023,11/19/2023,Completed,3,9.59,67.27
0e577998-760e-48b9-8dcf-b341f56def86,Steven Steele,Other,45-54,UK,C1003,Business Course 4,Marketing,11/6/2024,,In Progress,,29.36,
7836184e-d732-483d-bf4e-b8cf03c75036,Todd Randall,Female,45-54,USA,C1009,Business Course 10,Finance,12/5/2023,,In Progress,,2.61,
ed0e621d-7064-437d-9bd3-389c6967713c,James Livingston,Other,35-44,UK,C1020,Design Course 1,Business,8/31/2024,,In Progress,,17.48,
2c48d80e-67f5-41ac-9644-32b191fc50f2,Gloria Newman,Female,55+,UK,C1024,Design Course 5,Finance,7/10/2023,9/27/2023,Completed,3,11.21,61.7
cff07d33-590f-4b83-a344-bc3ec2940b5e,Shannon Griffin,Other,35-44,India,C1032,Marketing Course 3,Design,2/20/2025,,In Progress,,18.98,
04259384-1058-4af8-aa58-5675c4339873,Christopher Williams,Other,55+,Canada,C1046,Finance Course 7,Technology,3/20/2025,5/26/2025,Completed,1,17.88,72.16
e189b3d8-0b73-4d43-8db8-0aecf82f1222,David Cannon,Male,55+,UK,C1007,Business Course 8,Design,10/25/2024,,Dropped,,1.8,
b730b3c1-7150-4d4e-9877-2b3dfd39d1ec,James Andrews,Other,18-24,UK,C1031,Marketing Course 2,Technology,6/9/2023,8/14/2023,Completed,3,4.61,62.09
59db465b-259c-45be-bab0-bbc15e8eb084,Victor Thomas,Other,18-24,Canada,C1041,Finance Course 2,Technology,7/18/2024,,In Progress,,7.33,
b205c7ef-138c-41e9-a987-458ea6334aa0,Cassandra Wright,Other,35-44,Canada,C1037,Marketing Course 8,Design,9/22/2024,11/10/2024,Completed,4,16.98,99.19
fc8ab23b-3b9a-4566-8e45-36bea3de6307,Corey Herrera,Male,35-44,India,C1047,Finance Course 8,Design,1/24/2024,,In Progress,,2.05,
94c69665-5e6d-4602-b5d3-b8203a8a6593,Gary Walsh,Other,18-24,USA,C1018,Technology Course 9,Marketing,6/24/2023,,In Progress,,3.92,
05bb021d-3de4-4bd9-b3a7-1605c8250589,Susan Jordan,Female,25-34,UK,C1048,Finance Course 9,Marketing,11/17/2024,1/24/2025,Completed,3,29.99,71.6
f4dcab56-21aa-4895-a9f6-de255452257b,Austin Carter,Other,45-54,USA,C1022,Design Course 3,Design,11/14/2024,1/3/2025,Completed,1,5.33,75.61
d2361e71-8789-46ca-b05a-7c4471e38f15,Willie Cabrera,Male,35-44,Canada,C1048,Finance Course 9,Marketing,8/4/2024,10/22/2024,Completed,1,18.42,80.81
6cad255f-bd2b-49ec-94dd-59febd00acb5,Robert Martin,Male,45-54,India,C1026,Design Course 7,Technology,2/5/2025,4/10/2025,Completed,5,18.68,66.59
5cb9b844-9760-4366-9ab0-f5fef68a9edc,Denise Martin,Female,45-54,India,C1001,Business Course 2,Technology,11/19/2023,1/15/2024,Completed,3,1.27,77.85
f6330254-e966-4a23-a69e-e9d519c87abc,Joseph Beck,Male,55+,USA,C1038,Marketing Course 9,Marketing,2/15/2024,3/30/2024,Completed,5,7.47,69.25
b3174126-a77c-49dd-ba53-3981c24051f5,Kristina Scott,Other,25-34,India,C1047,Finance Course 8,Design,7/11/2024,,In Progress,,27.54,
69d19640-fda2-4eab-bc28-775911fcb9a3,Lori Tucker,Male,55+,USA,C1012,Technology Course 3,Design,12/29/2023,,Dropped,,3.06,
d74c71ec-ed7c-49c7-a1ec-7ad9368bb1c1,Deborah Oneal,Other,25-34,USA,C1020,Design Course 1,Business,12/26/2023,1/6/2024,Completed,1,3.52,93.46
7e7e092a-e8d7-40e4-a863-eef38026a437,Johnathan Wells,Male,45-54,UK,C1021,Design Course 2,Technology,7/16/2023,8/19/2023,Completed,4,15.37,63.85
ab07896d-7803-4935-b318-1225cf1e0dfe,Frank Taylor,Female,35-44,UK,C1012,Technology Course 3,Design,4/19/2025,,In Progress,,2.57,
31c55689-8bc1-4087-ab4f-3b2a9faabb16,Emily Rubio,Female,35-44,India,C1049,Finance Course 10,Finance,7/7/2024,8/26/2024,Completed,5,13.34,62.14
be1ffcc0-bb44-4026-8f09-1f4182327a13,Kylie Maynard,Male,45-54,India,C1044,Finance Course 5,Finance,9/15/2023,,In Progress,,13.25,
dafe0d5e-118d-405f-a546-508c84e7b8f1,Jaime Small,Male,35-44,Australia,C1029,Design Course 10,Finance,2/9/2025,4/14/2025,Completed,4,26.53,70
6f39e75d-4e16-4fda-a2c6-a264a1f9d776,Connor Williams,Male,25-34,Australia,C1038,Marketing Course 9,Marketing,1/14/2024,3/28/2024,Completed,3,16.54,62.66
8fd306f9-2f85-46e0-8753-042e20c07285,Kerry Morales,Other,18-24,Germany,C1008,Business Course 9,Marketing,1/8/2024,,Dropped,,1.77,
c91336c1-0399-48c0-8044-9bbf1830d9eb,Amber Walker,Other,35-44,Canada,C1000,Business Course 1,Business,2/8/2024,,Dropped,,1.05,
0b2f9acb-4492-467a-aef9-6e29a2812790,Carlos Gilbert,Other,45-54,Canada,C1025,Design Course 6,Business,1/29/2025,3/29/2025,Completed,4,16.01,92.43
d87352b8-b269-48c8-93c5-3d8b75d65813,Lisa Hoover,Female,18-24,Australia,C1041,Finance Course 2,Technology,9/30/2023,10/6/2023,Completed,1,28.94,65.49
5d55ff42-4ebe-428e-a9ec-55154d1afcb1,Erica Smith,Male,18-24,Canada,C1003,Business Course 4,Marketing,6/1/2023,,In Progress,,19.48,
b1b159d5-b61a-4aac-9661-3ef7f18dafab,Claire Jones,Female,18-24,USA,C1008,Business Course 9,Marketing,7/20/2023,,In Progress,,7.3,
ac759cd7-7462-4bed-a58b-a78988839ff8,Karen Adams,Other,18-24,UK,C1035,Marketing Course 6,Business,3/17/2025,,In Progress,,22.51,
8586c279-c436-44ba-8cf2-0b702bd86e45,Theresa Ryan,Male,45-54,Australia,C1006,Business Course 7,Technology,12/8/2023,2/10/2024,Completed,1,5.98,61
1c3b246e-ac30-45ac-b1a4-eda010fdcd0a,Terry Sexton,Male,45-54,UK,C1017,Technology Course 8,Design,7/29/2024,10/23/2024,Completed,2,17.01,95.23
5b03e17e-d34d-4819-84b2-3de1965dcd68,Debra Page,Female,25-34,USA,C1009,Business Course 10,Finance,7/23/2023,8/12/2023,Completed,5,19.06,99.86
86b4a24b-b28e-4298-ba1f-5d0f0eb0340a,Rachael Cordova,Male,55+,India,C1030,Marketing Course 1,Business,9/29/2023,12/28/2023,Completed,3,27.35,90.28
3ee58be0-05cf-4c4e-a928-756e1cb832da,Stephanie Huff,Male,35-44,Germany,C1026,Design Course 7,Technology,9/10/2023,10/9/2023,Completed,1,6.78,76.78
1b528953-5a52-4ec7-8cba-fd2e2bb9a4b1,Dr. Justin Shaw,Other,18-24,Australia,C1003,Business Course 4,Marketing,4/22/2024,6/7/2024,Completed,5,14.42,77.04
ad8d6c33-f09e-43b5-9beb-e1f9d80ccc59,Scott Ortiz,Female,45-54,USA,C1039,Marketing Course 10,Finance,4/16/2025,,In Progress,,15.44,
0e7c3413-b255-4d29-b734-6dc20aa0c5e2,Charles Harper,Female,25-34,UK,C1044,Finance Course 5,Finance,5/19/2025,7/22/2025,Completed,3,10.93,92.46
c5a19cc2-51ef-41dd-8414-e2a9a0327ad8,Brooke Diaz,Female,55+,UK,C1018,Technology Course 9,Marketing,12/23/2023,1/1/2024,Completed,1,29.17,92.72
18c479d4-6c01-475c-924d-a45a83c072c7,Daniel Stevens,Other,45-54,India,C1041,Finance Course 2,Technology,1/15/2025,4/4/2025,Completed,2,9.16,94.08
1c293647-d633-4317-b072-6f34c8870551,Matthew Benson,Other,45-54,USA,C1027,Design Course 8,Design,11/6/2024,,In Progress,,13.59,
e88a011e-6ff2-4c04-bdbc-ed26fb804503,Anthony Price,Male,25-34,Germany,C1040,Finance Course 1,Business,5/24/2024,,Dropped,,4.22,
240c33fd-85fa-434a-96dc-58fe4855d687,Jordan Scott,Other,55+,India,C1033,Marketing Course 4,Marketing,1/6/2025,4/2/2025,Completed,3,14.29,85.02
6e8c7fc1-ef21-49cd-9cd0-51bf46613734,Mr. Richard Thomas,Male,55+,Germany,C1000,Business Course 1,Business,10/31/2024,1/2/2025,Completed,1,18.52,80.7
b939200b-e808-4048-a09b-ce45df0dcee7,Samuel Jones,Female,18-24,USA,C1046,Finance Course 7,Technology,2/2/2024,,In Progress,,5.03,
d831dfff-fc3c-4599-903f-73e00e9ceaf5,Yvonne Lane,Female,18-24,USA,C1015,Technology Course 6,Business,12/20/2023,3/5/2024,Completed,3,14.4,74.24
9b192f60-5d1b-4fef-9082-d9a09fcd5e04,Mary Ortiz,Male,55+,India,C1013,Technology Course 4,Marketing,11/30/2024,12/30/2024,Completed,2,10.27,81.03
7e40029f-0e1c-4751-83d6-0709df9d7390,Peter Hopkins,Male,45-54,UK,C1006,Business Course 7,Technology,11/1/2024,,In Progress,,18.4,
3ae9138f-6dcd-427e-80c8-0f3e2d2ea280,Katherine Carter,Male,35-44,Germany,C1035,Marketing Course 6,Business,12/9/2023,2/22/2024,Completed,4,16.97,78.37
4dde92c6-1d25-49b5-8a43-ad246484132c,Gerald Gutierrez,Male,25-34,UK,C1015,Technology Course 6,Business,11/10/2024,1/11/2025,Completed,4,12.93,78.57
d4dba2b4-3bda-4219-8493-0fdf50d9af11,Jacqueline Ball,Male,18-24,Australia,C1029,Design Course 10,Finance,7/27/2023,,In Progress,,5.29,
322a288a-80d3-4806-a2a9-edd5acc3099f,Angela Hays,Male,35-44,India,C1020,Design Course 1,Business,5/20/2025,6/23/2025,Completed,5,27.92,90.3
00c0debb-e062-49e8-90be-510ad2a8e794,James Smith,Male,45-54,UK,C1019,Technology Course 10,Finance,8/4/2024,,Dropped,,3.66,
ae8ad8f8-81e4-4177-be1c-a75b979e301b,James Pope,Female,35-44,Canada,C1044,Finance Course 5,Finance,1/22/2024,3/13/2024,Completed,4,11.44,86.31
81716392-ef7f-424d-bd39-bdb6a457527b,Desiree Robinson,Male,45-54,Canada,C1007,Business Course 8,Design,5/21/2024,,Dropped,,2.77,
a79f56ff-603f-4f97-a7c9-fabde6492014,Wendy Norman,Female,35-44,Canada,C1044,Finance Course 5,Finance,4/22/2025,7/5/2025,Completed,3,12.25,77.91
c9fba558-36c0-4782-8088-813053358e91,Eric Gonzalez,Female,35-44,Australia,C1028,Design Course 9,Marketing,3/27/2025,6/12/2025,Completed,1,7.56,99.9
809ccf16-0884-44e0-8204-167b153018f9,Andrew Sexton,Female,45-54,Germany,C1000,Business Course 1,Business,7/22/2023,7/30/2023,Completed,2,15.07,78.34
bdd553ba-6c92-4b60-ab94-e675a022f669,James Little,Male,35-44,Australia,C1007,Business Course 8,Design,3/17/2025,,In Progress,,14.37,
d473a5c5-5920-41a2-ba19-c8308ed0f8f3,Christina Roy,Female,18-24,USA,C1042,Finance Course 3,Design,6/28/2024,8/3/2024,Completed,3,11.7,76.87
bc9c0811-4654-4ed3-90ec-3982590f118d,Kaitlin Choi,Other,55+,USA,C1027,Design Course 8,Design,6/16/2023,,Dropped,,4.98,
87cce337-1e2a-483d-9418-2c3b7339578a,Amber Garrison,Female,25-34,Canada,C1002,Business Course 3,Design,6/16/2024,8/14/2024,Completed,3,21.28,87.01
7ba9c46e-2375-4e93-b8a7-8d6db698d3b5,Gina Mcconnell,Male,35-44,Germany,C1031,Marketing Course 2,Technology,12/23/2023,1/23/2024,Completed,5,8.53,77.38
1340d174-4504-4cb2-a305-f9947722e3e5,Roger Franklin,Other,25-34,UK,C1040,Finance Course 1,Business,9/13/2024,11/20/2024,Completed,3,28.65,62.62
8d7f104b-73a0-4b80-9e53-47104fb9aaa6,Michael King,Male,18-24,UK,C1045,Finance Course 6,Business,10/21/2024,,In Progress,,12.48,
a5920b9e-f09e-49dd-bbcf-851a3b8198e0,Joseph Burke,Female,35-44,Germany,C1028,Design Course 9,Marketing,3/18/2025,,In Progress,,11.79,
50b19b81-82d6-4df2-af5d-45ea6ca47265,David Savage,Male,25-34,Germany,C1030,Marketing Course 1,Business,6/4/2024,,In Progress,,12.62,
a043d358-d7fa-40b4-a06e-77ebe56c1ad6,Stephanie Walters,Other,45-54,India,C1020,Design Course 1,Business,5/10/2024,,In Progress,,5.97,
